uwi,lease_name,well_name,well_num,operator,rsv_cat,bench,first_prod_date,comp_date,hole_direction,surface_lat,surface_lon
42329417100000,SHACKELFORD 10U,SHACKELFORD 10U 21H,21H,XOM,01PDP,WCB,2017-12-01,2017-12-30,H,31.765329360961914,-101.91328430175781
42329417270000,SOA SCHARBAUER SOUTHEAST,SOA SCHARBAUER SOUTHEAST 0015WB,0015WB,CVX,01PDP,WCB,2018-07-01,2018-06-22,H,31.927427291870117,-102.14447021484375
42329419270100,LYNCH A HZ,LYNCH A HZ 38HS,38HS,APA,01PDP,MSS,2018-06-01,2018-04-16,H,31.70817756652832,-102.15369415283203
42329420170100,SPANISH TRAIL 47 HZ UNIT,SPANISH TRAIL 47 HZ UNIT 4726H,4726H,COP,01PDP,JM,2018-08-01,2018-08-04,H,31.97632598876953,-102.17002868652344
42329408450000,TEXAS TEN Y POOLED UNIT,TEXAS TEN Y POOLED UNIT 4001H,4001H,XOM,01PDP,WCB,2016-12-01,2016-12-26,H,31.893280029296875,-102.07856750488281
42329417120000,SHACKELFORD 10Q,SHACKELFORD 10Q 17H,17H,XOM,01PDP,WCA,2018-08-01,2018-08-08,H,31.765413284301758,-101.91341400146484
42329391630000,DONALD L HUTT `E`,DONALD L HUTT `E` 3211H,3211H,XOM,01PDP,WCB,2014-09-01,2021-06-03,H,31.794540405273438,-101.93193054199219
42329421390000,BULLDOG,BULLDOG H140UX,H140UX,Permian Deep,01PDP,WCD,2018-10-01,2018-10-03,H,31.9757080078125,-102.0476303100586
42329409000100,PRESTON 18C,PRESTON 18C 3H,3H,XOM,01PDP,WCB,2017-06-01,2017-06-22,H,31.766071319580078,-101.85986328125
42329410070000,ST,ST 4008LS,4008LS,FANG,01PDP,LSS,2019-11-01,2019-11-05,H,31.96921730041504,-102.20021057128906
42329411370100,BRADFORD 35A,BRADFORD 35A 1H,1H,XOM,01PDP,WCB,2017-05-01,2017-05-24,H,31.780120849609375,-101.97347259521484
42329419970000,BLACKFOOT EAST A,BLACKFOOT EAST A 705WB,705WB,FANG,01PDP,WCB,2018-10-01,2018-11-01,H,32.068870544433594,-102.16825866699219
42329419600000,RIO SAN MARCOS 36-45 UNIT 1,RIO SAN MARCOS 36-45 UNIT 1 233,233,FANG,01PDP,WCA,2018-09-01,2018-09-17,H,31.79206085205078,-102.00559997558594
42329412200000,DAVIDSON RAB 27D,DAVIDSON RAB 27D 36HM,36HM,OVV,01PDP,WCB,2017-04-01,2017-05-03,H,31.667455673217773,-102.09660339355469
42329421720000,PRESTON E13C,PRESTON E13C 103H,103H,XOM,01PDP,WCB,2018-11-01,2018-11-11,H,31.759794235229492,-101.86732482910156
42329411190000,ST E UNIT,ST E UNIT 3804WB,3804WB,FANG,01PDP,WCB,2017-06-01,2017-06-07,H,31.983402252197266,-102.17837524414062
42329409320000,PEGASUS FIELD UNIT 3,PEGASUS FIELD UNIT 3 108BH,108BH,COP,01PDP,WCA,2016-11-01,2017-01-11,H,31.681560516357422,-102.14326477050781
42329411620000,BRD CAMDEN 23/12 B,BRD CAMDEN 23/12 B 0094WA,0094WA,CVX,01PDP,WCA,2017-05-01,2017-05-03,H,31.819448471069336,-102.00634765625
42329409180000,TEXAS TEN Y POOLED UNIT,TEXAS TEN Y POOLED UNIT 3705H,3705H,XOM,01PDP,WCB,2017-02-01,2017-03-02,H,31.904251098632812,-102.03022766113281
42329411670000,ST,ST 4406WA,4406WA,FANG,01PDP,WCA,2018-11-01,2018-10-29,H,31.952136993408203,-102.2191162109375
42329389610000,ST NW,ST NW 2503H,2503H,FANG,01PDP,WCB,2014-06-01,2014-06-11,H,31.987960815429688,-102.2614517211914
42329419790000,BOMBARDIER C UNIT,BOMBARDIER C UNIT 404LS,404LS,FANG,01PDP,LSS,2019-07-01,2019-07-14,H,31.956501007080078,-102.21038055419922
42329411200000,SCHARBAUER C 36/37 H,SCHARBAUER C 36/37 H 3634H,3634H,CVX,01PDP,WCB,2017-06-01,2017-06-01,H,31.897281646728516,-102.12511444091797
42329420570000,TEXAS TEN Y PU,TEXAS TEN Y PU 4021H,4021H,XOM,01PDP,MSS,2018-09-01,2018-09-26,H,31.889963150024414,-102.0807876586914
42329420730000,COWDEN 32C,COWDEN 32C 7HL,7HL,OVV,01PDP,WCB,2018-03-01,2018-03-28,H,31.6785831451416,-102.0289306640625
42329409310000,INDUSTRIAL `B`,INDUSTRIAL `B` 604HS,604HS,FANG,01PDP,LSS,2016-11-01,2016-11-20,H,31.9600830078125,-102.13019561767578
42329408990000,PRESTON 18B,PRESTON 18B 2H,2H,XOM,01PDP,WCB,2017-06-01,2017-06-22,H,31.76603889465332,-101.86000061035156
42329418650200,GRIDIRON,GRIDIRON N007WA,N007WA,FANG,01PDP,WCA,2019-01-01,2019-01-03,H,32.02600860595703,-102.17889404296875
42329418140000,BLACKFOOT WEST UNIT,BLACKFOOT WEST UNIT 702WB,702WB,FANG,01PDP,WCB,2018-03-01,2018-03-03,H,32.06808853149414,-102.1717529296875
42329391900000,HUTT DONALD L `C`,HUTT DONALD L `C` 1141H,1141H,XOM,01PDP,WCA,2014-11-01,2014-11-11,H,31.855844497680664,-101.9742202758789
42329418070000,LUCY 25-36,LUCY 25-36 4415H,4415H,XOM,01PDP,WCB,2017-12-01,2017-12-18,H,32.073150634765625,-101.9663314819336
42329417740000,HUTT DONALD L `C`,HUTT DONALD L `C` 3676H,3676H,XOM,01PDP,LSS,2018-04-01,2018-04-21,H,31.77785873413086,-101.94499206542969
42329413120000,PEGASUS FIELD UNIT 3,PEGASUS FIELD UNIT 3 105BH,105BH,COP,01PDP,WCB,2017-07-01,2017-07-29,H,31.682363510131836,-102.14974212646484
42329420660100,SCHARBAUER C,SCHARBAUER C 0036LS,0036LS,CVX,01PDP,LSS,2018-12-01,2018-12-07,H,31.909791946411133,-102.14710235595703
42329409630000,LHS RANCH 27-21 ALLOCATION 2107,LHS RANCH 27-21 ALLOCATION 2107 2107BH,2107BH,XOM,01PDP,WCB,2018-10-01,2018-10-16,H,31.70732307434082,-101.90245056152344
42329407610000,WEST ST NORTHWEST B,WEST ST NORTHWEST B 2503LS,2503LS,FANG,01PDP,LSS,2017-04-01,2017-04-03,H,31.97180938720703,-102.26502990722656
42329413020000,BRD CAMDEN 23/12 E,BRD CAMDEN 23/12 E 0112WA,0112WA,CVX,01PDP,WCA,2018-03-01,2018-03-12,H,31.819971084594727,-101.99248504638672
42329410310000,MIDKIFF,MIDKIFF 1WA,1WA,OVV,01PDP,WCA,2017-06-01,2017-06-06,H,32.01741027832031,-102.26396179199219
42329411460100,GUY COWDEN UNIT 2,GUY COWDEN UNIT 2 2507BH,2507BH,XOM,01PDP,WCB,2017-08-01,2017-08-07,H,31.7265625,-101.96296691894531
42329420230000,CHARGER,CHARGER H120UH,H120UH,Permian Deep,01PDP,WCC,2019-05-01,2019-05-05,H,31.96894645690918,-102.08085632324219
42329417610000,MISSOULA UNIT,MISSOULA UNIT 805WA,805WA,FANG,01PDP,WCA,2018-07-01,2018-07-29,H,32.060569763183594,-102.14750671386719
42329418210000,BOMBARDIER C UNIT,BOMBARDIER C UNIT 404WA,404WA,FANG,01PDP,WCA,2018-03-01,2018-03-22,H,31.956966400146484,-102.20933532714844
42329417720000,WAFFLE IRON,WAFFLE IRON H235SS,H235SS,Permian Deep,01PDP,JM,2017-11-01,2017-12-13,H,32.0070686340332,-102.04753875732422
42329417780000,KYLA,KYLA 4018LA,4018LA,VTLE,01PDP,LSS,2017-12-01,2017-12-03,H,31.94379997253418,-101.96643829345703
42329418220000,BOMBARDIER C UNIT,BOMBARDIER C UNIT 403WA,403WA,FANG,01PDP,WCA,2018-03-01,2018-03-22,H,31.956926345825195,-102.20941925048828
42135425550000,RATLIFF A,RATLIFF A 2802H,2802H,COP,01PDP,WCA,2013-12-01,2014-01-22,H,31.977619171142578,-102.30918884277344
42329421240000,WINDHAM 33G,WINDHAM 33G 7HF,7HF,OVV,01PDP,LSS,2018-06-01,2018-06-08,H,31.75450325012207,-102.09889221191406
42329410730000,SCHROCK W M 34 DEEP,SCHROCK W M 34 DEEP 17H,17H,APA,01PDP,WCB,2017-05-01,2017-06-12,H,31.719125747680664,-101.78593444824219
42329411530000,ST-ST RR O,ST-ST RR O 507WA,507WA,FANG,01PDP,WCA,2017-11-01,2017-11-11,H,31.957693099975586,-102.21439361572266
42329409150000,PARKS FIELD UNIT 2,PARKS FIELD UNIT 2 1451LH,1451LH,COP,01PDP,LSS,2016-12-01,2017-02-07,H,31.836166381835938,-102.14984130859375
42329408590000,TEXAS TEN Y POOLED UNIT,TEXAS TEN Y POOLED UNIT 4011H,4011H,XOM,01PDP,WCA,2017-01-01,2017-01-18,H,31.89522361755371,-102.0722427368164
42329420670000,NOBLES,NOBLES 3301BH,3301BH,XOM,01PDP,WCB,2018-05-01,2018-05-03,H,32.0118522644043,-102.2306900024414
42329391690000,SPANISH TRAIL,SPANISH TRAIL 217WB,217WB,COP,01PDP,WCB,2014-09-01,2014-09-25,H,31.959091186523438,-102.15995025634766
42329417590000,ELKINS-ATRELLE 31-42,ELKINS-ATRELLE 31-42 242,242,FANG,01PDP,WCB,2018-07-01,2018-07-09,H,32.032989501953125,-102.04781341552734
42329418190000,BOMBARDIER C UNIT,BOMBARDIER C UNIT 406LS,406LS,FANG,01PDP,LSS,2018-03-01,2018-03-24,H,31.957050323486328,-102.20915985107422
42003479460000,MABEE DDA D1,MABEE DDA D1 2902JH,2902JH,COP,01PDP,LSS,2019-09-01,2019-09-23,H,32.25552749633789,-102.22007751464844
42003474010000,DOLLARHIDE NORTH UNIT,DOLLARHIDE NORTH UNIT 509H,509H,OXY,01PDP,WICHITA ALBANY,2017-02-01,2017-02-11,H,32.190185546875,-103.06161499023438
42003474060000,MABEE 24,MABEE 24 2311SH,2311SH,COP,01PDP,LSS,2017-12-01,2017-12-05,H,32.28358840942383,-102.22232818603516
42003481290000,UL 1125 W1,UL 1125 W1 09SB,09SB,FANG,01PDP,LSS,2020-11-01,2020-11-05,H,32.385189056396484,-102.2164306640625
42227386700000,WALDRON EUNICE,WALDRON EUNICE 1308WA,1308WA,OXY,01PDP,WCA,2016-05-01,2016-06-25,H,32.18313217163086,-101.57621002197266
42227387080000,BULLFROG 47 NORTH UNIT,BULLFROG 47 NORTH UNIT 1WA,1WA,FANG,01PDP,WCA,2017-04-01,2017-04-02,H,32.44681930541992,-101.67566680908203
42003477710000,KEENE,KEENE 6AH,6AH,Lime Rock,01PDP,SAN ANDRES,2018-06-01,2018-06-10,H,32.41128158569336,-102.72293090820312
42003478900000,UNIVERSITY LANDS 13 DOVER,UNIVERSITY LANDS 13 DOVER 5H,5H,Lime Rock,01PDP,SAN ANDRES,2018-12-01,2018-12-23,H,32.37922668457031,-102.73323822021484
42003478590000,UNIVERSITY LANDS LEAFCUTTER C,UNIVERSITY LANDS LEAFCUTTER C 3LS,3LS,FANG,01PDP,LSS,2020-10-01,2020-10-21,H,32.4033203125,-102.30471801757812
42003481570000,FEE `BN`,FEE `BN` 2110WB,2110WB,Fasken oil,01PDP,WCB,2021-07-01,2021-07-15,H,32.11640930175781,-102.24027252197266
42003480810000,UNIVERSITY BLOCK 14 CONSOLIDATED,UNIVERSITY BLOCK 14 CONSOLIDATED 1905XH,1905XH,REI,01PDP,GRAYBURG,2020-01-01,2019-07-14,H,32.43568420410156,-102.68727111816406
42003472910000,UNIVERSITY LANDS 14 OBERON,UNIVERSITY LANDS 14 OBERON 1122H,1122H,Lime Rock,02PDNP,SAN ANDRES,2016-01-01,2016-01-11,H,32.438865661621094,-102.72673034667969
42003482030000,UNIVERSITY LANDS 2539 E8,UNIVERSITY LANDS 2539 E8 04SB,04SB,FANG,01PDP,LSS,2021-03-01,2021-08-02,H,32.38528060913086,-102.21199798583984
42003481550000,FEE `BN`,FEE `BN` 2108LS,2108LS,Fasken oil,01PDP,LSS,2021-07-01,2021-07-19,H,32.1162109375,-102.2402114868164
42003481400100,UNIVERSITY LANDS 1125 W10,UNIVERSITY LANDS 1125 W10 14LM,14LM,FANG,01PDP,JM,2020-12-01,2020-12-09,H,32.384376525878906,-102.22000122070312
42003474880000,UNIVERSITY LANDS 31,UNIVERSITY LANDS 31 2H,2H,Lime Rock,02PDNP,DEV_OLD,2017-11-01,2017-11-09,H,32.131378173828125,-102.6203384399414
42003480120000,MABEE DDA A6,MABEE DDA A6 202LH,202LH,COP,01PDP,LSS,2019-11-01,2019-11-04,H,32.28915786743164,-102.2652359008789
42227388730000,HOTS UNIT 34,HOTS UNIT 34 1AH,1AH,Surge,01PDP,WCA,2017-02-01,2017-03-11,H,32.48394775390625,-101.61195373535156
42227389390000,FGR UNIT 27,FGR UNIT 27 4AH,4AH,Surge,01PDP,WCA,2017-02-01,2017-04-14,H,32.389617919921875,-101.5722885131836
42227389890000,WALDRON SABRE UNIT,WALDRON SABRE UNIT 1806WA,1806WA,OXY,01PDP,WCA,2017-06-01,2017-07-18,H,32.18682861328125,-101.56005096435547
42227386970000,WRIGHT-ADAMS UNIT 31-42,WRIGHT-ADAMS UNIT 31-42 8AH,8AH,APA,01PDP,WCA,2016-07-01,2016-08-05,H,32.488548278808594,-101.65390014648438
42003478440000,UNIVERSITY 31,UNIVERSITY 31 3H,3H,Lime Rock,01PDP,BRNT,2019-11-01,2019-11-08,H,32.132415771484375,-102.61740112304688
42003480720000,UNIVERSITY BLOCK 14 CONS,UNIVERSITY BLOCK 14 CONS 2401H,2401H,REI,01PDP,,2024-03-01,2024-02-18,H,32.435157775878906,-102.6748275756836
42003479090000,UNIVERSITY LANDS 10 HARMON,UNIVERSITY LANDS 10 HARMON 7H,7H,Lime Rock,01PDP,SAN ANDRES,2019-03-01,2019-03-03,H,32.13947296142578,-102.6775131225586
42227382130000,WRIGHT UNIT 40-33,WRIGHT UNIT 40-33 7BH,7BH,APA,01PDP,WCB,2015-04-01,2015-05-12,H,32.46950912475586,-101.61149597167969
42227389370000,WILKINSON RANCH 34-1C,WILKINSON RANCH 34-1C 103H,103H,XOM,01PDP,WCA,2017-06-01,2017-07-14,H,32.232452392578125,-101.59200286865234
42003479100000,VENTI,VENTI 1H,1H,REI,02PDNP,SAN ANDRES,2018-12-01,2018-12-28,H,32.380428314208984,-102.57636260986328
42003479850000,UNIVERSITY BLOCK 14 CONS,UNIVERSITY BLOCK 14 CONS 2506XH,2506XH,REI,01PDP,,2023-12-01,2023-11-15,H,32.452083587646484,-102.67793273925781
42003475680000,UNIVERSITY `7-43`,UNIVERSITY `7-43` 114H,114H,XOM,01PDP,LSS,2018-01-01,2018-01-10,H,32.350093841552734,-102.26214599609375
42003476820300,UNIVERSITY 1-37 UNIT,UNIVERSITY 1-37 UNIT 4H,4H,Zarvona,01PDP,BRNT,2018-11-01,2018-11-19,H,32.16389465332031,-102.47500610351562
42227383490000,WILKINSON SOUTH,WILKINSON SOUTH 181H,181H,OXY,01PDP,WCB,2015-08-01,2015-08-31,H,32.23056411743164,-101.67196655273438
42227382280000,WRIGHT UNIT 41-32,WRIGHT UNIT 41-32 2H,2H,APA,01PDP,WCA,2014-12-01,2015-01-10,H,32.47151565551758,-101.6400375366211
42227390190000,WILEY BOB,WILEY BOB 2352WA,2352WA,SM,01PDP,WCA,2017-12-01,2017-12-18,H,32.32986831665039,-101.424560546875
42227389100000,MUHLY B 1612,MUHLY B 1612 3AA,3AA,OXY,01PDP,WCA,2017-10-01,2017-11-01,H,32.2547607421875,-101.61543273925781
42227387910000,HAMLIN-MIDDLETON UNIT 16-21,HAMLIN-MIDDLETON UNIT 16-21 4AH,4AH,Surge,01PDP,WCA,2017-05-01,2017-05-22,H,32.42367935180664,-101.6050796508789
42003478180000,UL MASON EAST UNIT,UL MASON EAST UNIT 12LS,12LS,FANG,01PDP,LSS,2019-03-01,2019-02-10,H,32.44519805908203,-102.22806549072266
42003464730000,UNIVERSITY T B (SHALLOW) UNIT A-1,UNIVERSITY T B (SHALLOW) UNIT A-1 118H,118H,APA,01PDP,WICHITA ALBANY,2015-02-01,2015-03-11,H,32.14658737182617,-102.81038665771484
42003482150000,MABEE DDA F11,MABEE DDA F11 3812BH,3812BH,COP,01PDP,WCB,2021-01-01,2021-01-11,H,32.226783752441406,-102.26165008544922
42227390110000,MIDDLE KNOTT UNIT 21,MIDDLE KNOTT UNIT 21 1WA,1WA,FANG,01PDP,WCA,2017-11-01,2017-10-30,H,32.370506286621094,-101.65379333496094
42003476670000,UNIVERSITY LANDS BENSON C,UNIVERSITY LANDS BENSON C 803LS,803LS,FANG,01PDP,LSS,2018-08-01,2018-08-21,H,32.408939361572266,-102.27953338623047
42003476020000,UL MS HZ BLK 6 B UNIT,UL MS HZ BLK 6 B UNIT 3107,3107,FANG,01PDP,MSS,2017-11-01,2017-11-14,H,32.475154876708984,-102.21973419189453
42003479190000,UNIVERSITY BLOCK 9 G MS,UNIVERSITY BLOCK 9 G MS 2H,2H,XOM,01PDP,,2019-05-01,2019-05-03,H,32.18776321411133,-102.54367065429688
42003478580000,UNIVERSITY LANDS LEAFCUTTER B,UNIVERSITY LANDS LEAFCUTTER B 2LS,2LS,FANG,01PDP,LSS,2020-10-01,2020-10-25,H,32.40333938598633,-102.30462646484375
42003478150000,UNIVERSITY LANDS MASON EAST C,UNIVERSITY LANDS MASON EAST C 15MS,15MS,FANG,01PDP,MSS,2019-02-01,2019-02-15,H,32.44524383544922,-102.22787475585938
42003476470000,UNDERWOOD D,UNDERWOOD D 3H,3H,REI,01PDP,SAN ANDRES,2018-07-01,2018-07-13,H,32.477909088134766,-102.63554382324219
42003475850100,UNIVERSITY 8-4 H,UNIVERSITY 8-4 H 9H,9H,OVV,01PDP,LSS,2018-07-01,2018-07-01,H,32.39397048950195,-102.34487915039062
42003482360000,UNIVERSITY LANDS 2539 W13,UNIVERSITY LANDS 2539 W13 09SB,09SB,FANG,01PDP,LSS,2021-05-01,2021-05-04,H,32.3839111328125,-102.21568298339844
42227389580000,INTERNATIONAL UNIT,INTERNATIONAL UNIT 1SH,1SH,APA,01PDP,LSS,2022-10-01,2017-08-13,H,32.27963638305664,-101.5569076538086
42003478750000,UNIVERSITY 1-3C,UNIVERSITY 1-3C 5H,5H,Zarvona,01PDP,MISS_OLD,2019-06-01,2019-06-29,H,32.25226593017578,-102.48863220214844
42003481070000,UNIVERSITY LANDS 1125 E10,UNIVERSITY LANDS 1125 E10 07MB,07MB,FANG,01PDP,MSS,2020-05-01,2020-05-19,H,32.386539459228516,-102.21278381347656
42003476380000,CYGNUS,CYGNUS 1H,1H,REI,01PDP,SAN ANDRES,2017-12-01,2017-12-08,H,32.508785247802734,-102.62801361083984
42003473940000,MABEE 240C,MABEE 240C 146MS,146MS,COP,01PDP,MSS,2017-01-01,2017-01-20,H,32.29426956176758,-102.24938201904297
42003477500000,GOEN 222C,GOEN 222C 3H,3H,Thresher Energy,01PDP,SAN ANDRES,2018-03-01,2018-03-30,H,32.52207565307617,-102.89170837402344
42003482410000,MABEE DDA F15,MABEE DDA F15 3310AH,3310AH,COP,01PDP,Dean,2021-07-01,2021-07-02,H,32.23410415649414,-102.24461364746094
42227389380000,HORNROCK 2223,HORNROCK 2223 2HA,2HA,OXY,01PDP,WCA,2017-08-01,2017-09-15,H,32.259544372558594,-101.6035385131836
42003480050000,UNIVERSITY BLOCK 14 CONSOLISATED,UNIVERSITY BLOCK 14 CONSOLISATED 2004XH,2004XH,REI,01PDP,SAN ANDRES,2021-09-01,2021-09-11,H,32.43244171142578,-102.70098114013672
42003482220000,UNIVERSITY LANDS FI,UNIVERSITY LANDS FI 4H,4H,Lime Rock,01PDP,DEV,2021-07-01,2021-07-22,H,32.152164459228516,-102.60709381103516
42003472990000,UNIVERSITY 6-11 UNIT,UNIVERSITY 6-11 UNIT 101LS,101LS,FANG,01PDP,LSS,2016-03-01,2016-04-01,H,32.50206756591797,-102.25934600830078
42003471160000,UNIVERSITY 1-27 UNIT,UNIVERSITY 1-27 UNIT 2H,2H,Elevation,01PDP,DEV_OLD,2015-10-01,2015-11-17,H,32.1777229309082,-102.5140609741211
42003477250000,MABEE 240A X11,MABEE 240A X11 4406AH,4406AH,COP,01PDP,WCA,2019-03-01,2019-03-25,H,32.18971633911133,-102.26185607910156
42003480990100,CROSS BAR RANCH,CROSS BAR RANCH 1712AH,1712AH,COP,01PDP,WCA,2020-01-01,2020-01-02,H,32.14083480834961,-102.23406982421875
42003479560000,UNIVERSITY LANDS BLOCK 6 DDU A,UNIVERSITY LANDS BLOCK 6 DDU A 3105MS,3105MS,FANG,01PDP,MSS,2019-09-01,2019-09-03,H,32.475067138671875,-102.22230529785156
42227383500000,WILKINSON SOUTH,WILKINSON SOUTH 191H,191H,OXY,01PDP,WCA,2015-10-01,2015-11-09,H,32.24197006225586,-101.6463851928711
42227389770000,WALDRON T-BIRD UNIT,WALDRON T-BIRD UNIT 1303WA,1303WA,OXY,01PDP,WCA,2017-10-01,2017-10-30,H,32.18312072753906,-101.5834732055664
42227386790000,TALBOT G,TALBOT G 7SH,7SH,Legacy,02PA,LSS,2016-11-01,2016-11-29,H,32.37934112548828,-101.47452545166016
42227387810000,GARDNER UNIT 15-10,GARDNER UNIT 15-10 1AH,1AH,Surge,01PDP,WCA,2016-11-01,2016-11-15,H,32.42184066772461,-101.58203125
42003477340000,FIDES,FIDES 1H,1H,REI,01PDP,SAN ANDRES,2018-06-01,2018-06-17,H,32.44574737548828,-102.64479064941406
42003477890200,FEE `CF`,FEE `CF` 1505WC,1505WC,Fasken oil,01PDP,MSS,2019-01-01,2018-10-28,H,32.255027770996094,-102.29027557373047
42003479220000,PARKER 18,PARKER 18 1H,1H,Morningstar,01PDP,SAN ANDRES,2019-02-01,2019-02-07,H,32.266754150390625,-102.56082916259766
42003474710000,UNIVERSITY LANDS MASON WEST UNIT,UNIVERSITY LANDS MASON WEST UNIT 8LS,8LS,FANG,01PDP,LSS,2017-07-01,2017-07-28,H,32.415287017822266,-102.23505401611328
42003474240000,LUCKY TEXAN,LUCKY TEXAN 1H,1H,Parallel Petroleum,01PDP,SAN ANDRES,2017-02-01,2017-02-03,H,32.52048110961914,-102.65013885498047
42003471180100,UNIVERSITY 1-26 UNIT,UNIVERSITY 1-26 UNIT 5H,5H,Elevation,02PDNP,DEV_OLD,2017-01-01,2017-01-15,H,32.18141555786133,-102.53025817871094
42003480980000,UNIVERSITY 5-38 C,UNIVERSITY 5-38 C 4H,4H,OVV,01PDP,LSS,2019-12-01,2019-12-27,H,32.43107223510742,-102.31242370605469
42003473410000,UNIVERSITY 1-24 SOUTH UNIT,UNIVERSITY 1-24 SOUTH UNIT 6H,6H,Elevation,01PDP,DEV_OLD,2016-08-01,2016-09-28,H,32.191078186035156,-102.48451232910156
42003475000000,UNIVERSITY LANDS FV,UNIVERSITY LANDS FV 4H,4H,Lime Rock,01PDP,BRNT,2018-03-01,2018-03-18,H,32.13469696044922,-102.61084747314453
42227389180000,METCALF UNIT 21,METCALF UNIT 21 1LS,1LS,FANG,01PDP,LSS,2017-05-01,2017-05-08,H,32.37637710571289,-101.6603012084961
42227388770000,ELROD-ANTELL UNIT `A` 11-02,ELROD-ANTELL UNIT `A` 11-02 3AH,3AH,Surge,01PDP,WCA,2016-12-01,2017-01-16,H,32.43265914916992,-101.57373809814453
42227388600000,WRIGHT-ADAMS UNIT 31-42,WRIGHT-ADAMS UNIT 31-42 7SH,7SH,APA,01PDP,LSS,2017-03-01,2017-03-21,H,32.48805236816406,-101.65699768066406
42227387370000,WR CEDAR ELM UNIT,WR CEDAR ELM UNIT 5AA,5AA,OXY,01PDP,WCB,2017-03-01,2017-04-26,H,32.315826416015625,-101.68890380859375
42003471170000,UNIVERSITY 1-26 UNIT,UNIVERSITY 1-26 UNIT 4H,4H,Elevation,01PDP,DEV_OLD,2017-07-01,2016-03-14,H,32.18227767944336,-102.5264663696289
42003476740000,PALLAS,PALLAS 1H,1H,REI,01PDP,SAN ANDRES,2018-01-01,2018-01-20,H,32.50650405883789,-102.64208984375
42003476010000,PERSEUS,PERSEUS 1H,1H,REI,01PDP,SAN ANDRES,2017-09-01,2017-09-18,H,32.518348693847656,-102.61592102050781
42003472710000,CARMICHAEL SA,CARMICHAEL SA 7H,7H,APA,02PDNP,SAN ANDRES,2016-01-01,2016-01-27,H,32.202964782714844,-102.801513671875
42003474820000,UNDERWOOD A,UNDERWOOD A 1H,1H,REI,02PDNP,SAN ANDRES,2018-03-01,2018-03-16,H,32.46965026855469,-102.66284942626953
42003467500000,UNIVERSITY LANDS 10 HARMON,UNIVERSITY LANDS 10 HARMON 4H,4H,Lime Rock,02PA,SAN ANDRES,2014-11-01,2014-12-05,H,32.140132904052734,-102.67444610595703
42003479830000,UNIVERSITY BLOCK 14 CONSOLIDATED,UNIVERSITY BLOCK 14 CONSOLIDATED 2503XH,2503XH,REI,01PDP,SAN ANDRES,2023-02-01,2022-12-02,H,32.45414352416992,-102.66944885253906
42003479550000,UNIVERSITY LANDS BLOCK 6 DDU A,UNIVERSITY LANDS BLOCK 6 DDU A 3106JM,3106JM,FANG,01PDP,JM,2019-09-01,2019-09-03,H,32.47499084472656,-102.22228240966797
42227390120000,MIDDLE KNOTT UNIT 21,MIDDLE KNOTT UNIT 21 2WA,2WA,FANG,01PDP,WCA,2017-11-01,2017-10-30,H,32.3704833984375,-101.65389251708984
42227388640000,GRISWOLD 3-46 A,GRISWOLD 3-46 A 2WA,2WA,SM,01PDP,WCA,2017-07-01,2017-09-17,H,32.23647689819336,-101.42703247070312
42003476190000,UNIVERSITY LANDS 10 TRINITY,UNIVERSITY LANDS 10 TRINITY 3H,3H,Lime Rock,01PDP,SAN ANDRES,2018-06-01,2018-06-21,H,32.141090393066406,-102.68073272705078
42329445360000,GRIDIRON,GRIDIRON N005LS,N005LS,FANG,01PDP,LSS,2022-02-01,2022-02-23,H,32.026859283447266,-102.17532348632812
42227385710000,ADAMS H,ADAMS H 4231WA,4231WA,OXY,01PDP,WCA,2015-09-01,2015-11-20,H,32.460365295410156,-101.65412902832031
42383408480000,JAMES K 45-50,JAMES K 45-50 4311H,4311H,XOM,01PDP,WCB,2020-10-01,2020-10-23,H,31.379005432128906,-101.76509857177734
42383403620000,SINCLAIR 8D,SINCLAIR 8D 5A,5A,PR,01PDP,WCA,2018-12-01,2018-12-27,H,31.378379821777344,-101.59272003173828
42383407930000,DRIVER 27,DRIVER 27 22H,22H,XOM,01PDP,WCA,2021-03-01,2021-03-19,H,31.64753532409668,-101.65442657470703
42383408440000,UNIVERSITY 09C,UNIVERSITY 09C 3609WB,3609WB,SEM,01PDP,WCB,2021-04-01,2021-03-15,H,31.2895450592041,-101.68521881103516
42383404730000,BOOTHE 236-6 ALLOCATION 05,BOOTHE 236-6 ALLOCATION 05 11HS,11HS,PR,01PDP,WCA,2019-06-01,2019-06-10,H,31.172147750854492,-101.29595184326172
42383404890000,CAUBLE 21-30,CAUBLE 21-30 231,231,FANG,01PDP,WCB,2019-05-01,2019-05-17,H,31.574031829833984,-101.5625228881836
42003424280100,FLEMING -A-,FLEMING -A- 8H,8H,CRGY,01PDP,SAN ANDRES,2011-02-01,2012-11-30,H,32.257843017578125,-102.66972351074219
42383406630000,BULLHEAD,BULLHEAD 725LN,725LN,Discovery,01PDP,WCA,2021-01-01,2021-01-20,H,31.3413143157959,-101.42101287841797
42383403820000,HALFF-HALL `1T`,HALFF-HALL `1T` 20H,20H,XOM,01PDP,WCB,2019-06-01,2019-06-08,H,31.406084060668945,-101.7716064453125
42383405200000,SECTION 235-220 ALLOCATION 07,SECTION 235-220 ALLOCATION 07 17HA,17HA,PR,01PDP,WCB,2019-09-01,2019-09-23,H,31.161090850830078,-101.30799865722656
