well_i,wps_cardinal,wps_iframe,wps_corridor,anisotropy_ratio,anisotropy_delta,azimuth_deg,mid_x,mid_y
42103362320000,2,1,1,0.5,-1.0,164.3037719713195,2456899.2282765517,11410020.609759301
42103362340000,3,3,3,1.0,0.0,164.0860109988445,2451796.01754943,11408332.10479307
42103362370000,1,1,1,1.0,0.0,254.9815930419129,2414670.3393820785,11439183.082830736
42103362390000,17,16,16,0.9411764705882353,-1.0,163.08865894575834,2358746.9061992876,11458348.95019482
42103362450000,6,6,6,1.0,0.0,345.7852946941884,2445545.5167808984,11428001.164082576
42103362460000,5,3,3,0.6,-2.0,343.4728926202422,2443845.8688393375,11427499.300721524
42103362470000,17,17,17,1.0,0.0,162.66367307503734,2359930.2053676285,11459210.574798286
42103362560000,11,10,10,0.9090909090909091,-1.0,167.6934892101257,2356428.9068221636,11457675.484144948
42103362620000,14,13,13,0.9285714285714286,-1.0,165.66270890107728,2365108.0533694006,11455014.883830382
42103362630000,5,5,5,1.0,0.0,346.2510939876849,2448987.2572606164,11413249.304945115
42103362650000,14,15,15,1.0714285714285714,1.0,160.92113713043167,2357492.4957778514,11458250.217130192
42103362670000,1,1,1,1.0,0.0,163.62517208036516,2373544.61856593,11473576.370473422
42103362680000,17,15,15,0.8823529411764706,-2.0,165.56902814146292,2359028.560200846,11458317.295698956
42103362810000,2,2,2,1.0,0.0,164.39760975232326,2379546.5457379594,11464062.585558878
42103362830000,19,13,13,0.6842105263157895,-6.0,163.47499253234216,2363071.5757637313,11459508.111706963
42103362840000,20,18,17,0.9,-2.0,166.10963816216653,2363055.689500606,11464267.127221888
42103362840200,21,19,17,0.9047619047619048,-2.0,165.8424298264041,2363220.306746961,11464223.698719442
42103362950000,4,3,3,0.75,-1.0,343.87560717435935,2452484.9908105815,11414333.15076952
42103362960000,3,3,3,1.0,0.0,164.01879012205438,2452990.049706186,11408810.021092497
42103363180000,4,4,4,1.0,0.0,344.0121801178941,2448089.7690209635,11412354.052042939
42103363190000,3,3,3,1.0,0.0,344.2364743671671,2446776.1686029313,11412593.863833532
42103363410000,5,4,4,0.8,-1.0,345.49919583297213,2444708.759588094,11427976.758677546
42103363420000,6,5,5,0.8333333333333334,-1.0,343.8685008506195,2447178.094910783,11429180.60671564
42103363660000,2,2,2,1.0,0.0,167.7829219484472,2437710.5441772933,11465043.548208151
42103363730000,1,1,1,1.0,0.0,164.0843622097878,2442019.6173416944,11432940.820376717
42103363830000,2,2,2,1.0,0.0,163.10485818462132,2470514.3209223943,11438533.31304318
42103363870000,4,3,3,0.75,-1.0,164.07392989881308,2459630.0410122173,11436979.933804967
42103363880000,1,1,1,1.0,0.0,163.01651924664574,2475890.461086229,11431817.92890763
42103363890000,2,2,2,1.0,0.0,163.0923640774217,2463088.6636327794,11426461.496543486
42103363900000,6,4,4,0.6666666666666666,-2.0,166.20735916928552,2461752.550821587,11426123.51703302
42103363910000,5,2,2,0.4,-3.0,164.0824339940748,2446340.209677064,11433448.182886954
42103364610000,1,1,1,1.0,0.0,162.0433022643236,2458436.210500248,11399259.92206417
42103364700000,1,1,1,1.0,0.0,163.95148188383249,2419369.3596737254,11428953.654006109
42103365150000,30,28,28,0.9333333333333333,-2.0,170.62749827027343,2373414.1987037715,11440576.452585991
42103365220000,25,24,23,0.96,-1.0,160.7399032208359,2370739.372082103,11439652.5637873
42103365820100,1,1,1,1.0,0.0,164.01904327678372,2422513.728916073,11400322.059937838
42103366110300,2,2,2,1.0,0.0,344.7602936776308,2410528.6518007424,11433785.225810546
42103366110400,2,2,2,1.0,0.0,346.68781934051094,2410599.958228147,11433659.28560204
42103367280000,1,1,1,1.0,0.0,343.94670371449183,2472482.9679738497,11457231.612991985
42103368010000,9,8,8,0.8888888888888888,-1.0,170.50388981938158,2368229.7865634775,11439103.436120773
42103368020000,28,26,28,0.9285714285714286,-2.0,165.85633239287995,2371887.151472125,11440503.001345426
42103368030000,26,21,22,0.8076923076923077,-5.0,171.63270364737357,2375783.273827588,11441145.242639802
42103368900000,12,13,14,1.0833333333333333,1.0,167.33649226141438,2366365.7467282317,11439475.569187034
42103368910000,11,10,11,0.9090909090909091,-1.0,168.1707662261491,2364992.1848042966,11439087.714564908
42103368920000,27,24,25,0.8888888888888888,-3.0,173.56371217615364,2375638.672788973,11441105.914363448
42103369030000,12,12,12,1.0,0.0,346.7865897969259,2361821.594775959,11446931.865844466
42103369040000,31,29,26,0.9354838709677419,-2.0,173.71821444303927,2378239.671785838,11440570.598495461
42103369130000,35,33,33,0.9428571428571428,-2.0,160.7003075288928,2380010.4118994214,11441060.798685584
42103369150000,29,24,26,0.8275862068965517,-5.0,166.8624866298593,2374616.967395502,11441117.873907112
42103369230000,30,29,31,0.9666666666666667,-1.0,168.6039425420082,2372959.841891528,11440761.9210421
42103369360000,1,1,1,1.0,0.0,344.28163691397884,2421883.0797515092,11472877.27747869
42103369380000,8,6,6,0.75,-2.0,164.99232595434523,2361620.3564627385,11438096.722480526
42103369390000,11,11,11,1.0,0.0,164.68632542548957,2363160.3120275433,11438527.332263542
42103369570000,32,30,33,0.9375,-2.0,344.8589042242188,2369038.928538911,11448576.94414577
42103369580000,2,2,2,1.0,0.0,163.56663783736644,2362733.9678277364,11429763.940019902
42103369590000,32,30,32,0.9375,-2.0,344.61465107696,2368948.125951604,11448532.087478686
42103370150000,33,35,34,1.0606060606060606,2.0,164.39320181529834,2368916.400870119,11444536.283657435
42103370180000,25,25,25,1.0,0.0,175.9365546799218,2376766.3844851814,11441496.353819467
42103370190000,26,26,27,1.0,0.0,176.84220321438792,2376781.2388702855,11441803.55874423
42103370230000,25,21,21,0.84,-4.0,343.80373156783423,2367632.131321577,11449674.841029959
42103370430000,30,30,30,1.0,0.0,173.95221599683973,2374211.290941314,11441179.755298063
42103370610100,1,1,1,1.0,0.0,163.85282725457475,2401866.3149268287,11419383.234976493
42103370640000,30,29,39,0.9666666666666667,-1.0,164.48644681063215,2371479.071068445,11441255.537663594
42103370750000,6,3,3,0.5,-3.0,162.61244324020706,2355076.7652211003,11444692.401409414
42103370800000,29,29,36,1.0,0.0,163.79258596719174,2371474.093758866,11441101.951349411
42103370920000,24,20,21,0.8333333333333334,-4.0,167.33072576940657,2382892.745714861,11444832.955768257
42103370930000,12,11,14,0.9166666666666666,-1.0,162.78414170283858,2368022.3970271433,11440006.928001985
42103370940000,13,11,18,0.8461538461538461,-2.0,163.71254165509487,2368083.9779773364,11440167.704377703
42103371140000,11,8,8,0.7272727272727273,-3.0,164.80616192275852,2367565.245916228,11438661.157399675
42103371220000,34,33,32,0.9705882352941176,-1.0,162.00017057678377,2380799.3569087107,11441677.304618262
42103371280000,32,31,32,0.96875,-1.0,168.54939550611974,2372909.2518806383,11441034.393419597
42103371390100,1,1,1,1.0,0.0,164.40925411422882,2420569.6534024375,11459736.909169745
42103371490000,23,16,16,0.6956521739130435,-7.0,345.2588880398706,2366268.54289633,11449220.081520421
42103371510000,28,25,24,0.8928571428571429,-3.0,346.33461864168777,2368885.2729584253,11450001.751990266
42103371520000,27,25,24,0.9259259259259259,-2.0,165.32451854591693,2366449.442386587,11443920.201447517
42103371690000,20,19,19,0.95,-1.0,345.00572296298367,2365035.6525941617,11448834.304006893
42103371880000,35,32,32,0.9142857142857143,-3.0,166.44613426790792,2381601.496371073,11444009.474816743
42103372000000,21,22,25,1.0476190476190477,1.0,165.205016372422,2364499.468812599,11447082.662351837
42103372210000,10,6,6,0.6,-4.0,162.63946701106738,2384217.7557749664,11445539.759791411
42103372360000,42,47,47,1.119047619047619,5.0,164.5874658736872,2372634.657710727,11445404.968367064
42103372490000,19,19,19,1.0,0.0,347.9808551936959,2380251.0961684408,11451133.971699458
42103372650000,41,42,34,1.024390243902439,1.0,168.19700704602877,2371147.493884256,11446432.734276298
42103372790000,1,1,1,1.0,0.0,341.56008530734823,2390809.7042151755,11439368.928371347
42103372830000,22,22,22,1.0,0.0,343.39058435471077,2369880.360829441,11450600.031116823
42103372880000,18,15,17,0.8333333333333334,-3.0,167.86511354494866,2369602.1214830326,11439647.620130766
42103372890000,26,28,28,1.0769230769230769,2.0,162.5405289928128,2367880.087586758,11444138.166057577
42103372920000,30,25,37,0.8333333333333334,-5.0,163.76404411654644,2370291.255803828,11441065.227795655
42103372930000,42,41,41,0.9761904761904762,-1.0,164.22274350640137,2380061.635950342,11443853.546527807
42103372950000,1,1,1,1.0,0.0,343.35190431160856,2447635.627557072,11502696.838370364
42103373020000,28,27,27,0.9642857142857143,-1.0,161.54039728068497,2381983.3426055005,11442617.497670777
42103373060000,46,46,46,1.0,0.0,162.456061246604,2370201.4383101743,11444799.807262784
42103373120000,25,23,24,0.92,-2.0,172.77286499324018,2376599.5517322207,11441508.70622561
42103373190000,44,44,51,1.0,0.0,344.08914352244255,2378622.089763808,11444933.131715842
42103373220000,25,24,24,0.96,-1.0,343.5370593180606,2371225.7406348637,11450723.687267289
42103373230000,14,13,14,0.9285714285714286,-1.0,163.227347766025,2385540.2537348866,11445072.126942627
42103373240000,45,44,46,0.9777777777777777,-1.0,164.30728860319363,2379203.949038392,11443702.895742469
42103373260000,41,35,36,0.8536585365853658,-6.0,344.7766881497015,2378060.3757835124,11443453.850822374
42103373270000,28,28,42,1.0,0.0,162.0702746327464,2370452.675288411,11448892.174119182
42103373300000,31,31,44,1.0,0.0,164.174438021929,2371689.3771620793,11441730.321250796
42103373320000,43,43,45,1.0,0.0,343.74989346938463,2379283.0674885465,11444367.903616194
42103373380000,28,27,30,0.9642857142857143,-1.0,166.08343054993736,2372718.5855985056,11440482.639440566
42103373410000,40,40,48,1.0,0.0,344.2009172511095,2379450.5506273806,11445250.75550593
42103373490000,8,7,6,0.875,-1.0,162.3719974774224,2360876.2900192216,11444643.639498346
42103373500000,4,4,4,1.0,0.0,162.88489780579042,2365738.513503497,11422559.168597061
42103373510000,7,7,1,1.0,0.0,340.34080019030523,2470318.6268324107,11450044.89185094
42103373510100,2,2,2,1.0,0.0,342.97473305537363,2468957.4882654985,11454456.174365327
42103373510200,2,2,2,1.0,0.0,342.85698188518114,2469247.550140802,11453882.163922265
42103373550000,3,2,2,0.6666666666666666,-1.0,342.7901453376477,2380099.1282319687,11436482.5838456
42103373640000,1,1,1,1.0,0.0,343.24140989877577,2443331.3741755784,11502017.391263042
42103373680000,26,23,26,0.8846153846153846,-3.0,343.6665077677908,2369535.9275144325,11449619.163677663
42103373730000,33,31,40,0.9393939393939394,-2.0,164.1064488309699,2371974.890414008,11441773.721282806
42103373820000,1,1,1,1.0,0.0,163.04486896364782,2425823.906007006,11459137.232241374
42103373850000,25,22,27,0.88,-3.0,163.20326635021485,2366320.750396586,11446915.062999645
42103373860000,19,17,24,0.8947368421052632,-2.0,344.9215229287196,2363905.533738722,11446808.527130894
42103373880000,12,10,17,0.8333333333333334,-2.0,167.30601076636458,2364167.6033665612,11439117.90337404
42103373900000,34,38,25,1.1176470588235294,4.0,163.3612738959771,2373264.287224782,11445840.07770298
42103373910000,35,29,43,0.8285714285714286,-6.0,164.18242487405024,2374032.076263831,11442924.235940935
42103373920000,29,24,35,0.8275862068965517,-5.0,165.01192308716946,2374615.8814943307,11443010.420029674
42103373930000,29,25,36,0.8620689655172413,-4.0,163.51648777241985,2374673.9017741587,11443047.525411118
42103373940000,2,2,2,1.0,0.0,164.26362816906078,2362513.407852756,11429981.089144744
42103373950000,6,3,3,0.5,-3.0,163.51066065973217,2355130.936706092,11444719.845966034
42103373960000,6,3,3,0.5,-3.0,162.8708024936312,2355115.9086424364,11444622.999469053
42103374090000,18,14,16,0.7777777777777778,-4.0,344.04080348804416,2373292.9966533566,11450647.684826137
42103374100000,18,14,16,0.7777777777777778,-4.0,344.06635455096523,2373307.594295905,11450633.049266994
42103374120000,18,14,16,0.7777777777777778,-4.0,343.8561224986305,2373328.6108162124,11450601.867224712
42103374210000,4,4,4,1.0,0.0,162.9089596132842,2470517.5481314952,11445788.817105144
42103374217100,7,7,0,1.0,0.0,155.68964705949116,2469317.6648138566,11449594.60507951
42103374217200,7,7,0,1.0,0.0,159.71256315011544,2469278.778859334,11449557.657639774
42103374217300,4,4,4,1.0,0.0,161.67401358759022,2470156.660975667,11446896.652916372
42103374217400,7,7,0,1.0,0.0,165.27521540239476,2469498.1070021037,11449461.217067182
42103374217600,4,4,4,1.0,0.0,162.65475616123769,2470386.377599106,11446267.787129391
42103374220000,4,4,5,1.0,0.0,162.88923731143538,2469718.6064665103,11444129.323599428
42103374280000,18,13,16,0.7222222222222222,-5.0,343.65148235182625,2373333.19803972,11450708.04257325
42103374300000,30,27,34,0.9,-3.0,163.8213182588811,2370958.0836192174,11440910.157278102
42103374310000,27,29,36,1.0740740740740742,2.0,163.3539038494769,2371282.070346809,11440999.272620965
42103374320000,32,26,34,0.8125,-6.0,162.84873470427775,2370896.0848252056,11440904.892785732
42103374330000,27,29,36,1.0740740740740742,2.0,163.06093953903613,2371378.096357503,11440932.98138028
42103374350100,3,3,3,1.0,0.0,342.39561336055294,2444702.1563829025,11442399.690562967
42103374360100,1,1,1,1.0,0.0,343.46944369891344,2464244.2288978556,11399180.091021538
42103374390000,45,41,48,0.9111111111111111,-4.0,345.05739405818446,2378522.1231015297,11444645.84950838
42103374400000,38,33,44,0.868421052631579,-5.0,343.6942145637677,2377681.191712821,11444381.915002052
42103374410000,42,37,44,0.8809523809523809,-5.0,344.18846306718234,2378062.4505297663,11444720.328979857
42103374430000,33,30,33,0.9090909090909091,-3.0,168.82679278115404,2377554.8539743777,11442636.98917847
42103374440000,19,17,25,0.8947368421052632,-2.0,344.95814358790625,2363934.258024677,11446812.804164976
42103374450000,36,34,35,0.9444444444444444,-2.0,165.54079040407336,2378119.3436130937,11442826.319248889
42103374460000,42,39,46,0.9285714285714286,-3.0,344.4071355570935,2378184.214038604,11444802.283498649
42103374470000,19,17,24,0.8947368421052632,-2.0,345.2677283647848,2363934.700807353,11446711.718559925
42103374480000,19,17,24,0.8947368421052632,-2.0,345.2104929728573,2363877.110196586,11446875.570626982
42103374490000,18,16,23,0.8888888888888888,-2.0,344.1623756949881,2363646.696018083,11446731.359325299
42103374500000,16,14,20,0.875,-2.0,342.99849990291256,2363375.7252394194,11446663.180889137
42103374540000,35,33,30,0.9428571428571428,-2.0,163.66678250770303,2377422.35963263,11444817.861656498
42103374550000,30,26,31,0.8666666666666667,-4.0,171.29829393811366,2377137.431237243,11442645.52132819
42103374570000,42,39,40,0.9285714285714286,-3.0,343.6087920396873,2378375.8758277157,11443771.476865359
42103374600000,4,3,3,0.75,-1.0,343.2151859697155,2381367.360939261,11436861.090093879
42103374610000,4,3,3,0.75,-1.0,341.3436898380422,2382796.976010199,11437273.46128676
42103374620000,3,2,2,0.6666666666666666,-1.0,340.36160297237416,2384198.558713355,11437702.963669226
42103374670000,14,10,10,0.7142857142857143,-4.0,164.0726479130248,2385131.0043594176,11445026.077200042
42103374680000,13,13,13,1.0,0.0,163.46302663902276,2385934.9369010916,11445211.719478343
42103374690000,14,14,14,1.0,0.0,163.41581323350565,2385570.0788734234,11445058.713701218
42103374700000,1,1,2,1.0,0.0,343.3082782397872,2423838.2386568096,11479905.016059503
42103374710000,2,2,2,1.0,0.0,343.3614073922134,2422566.898680618,11484073.651707936
42103374720000,20,20,24,1.0,0.0,164.07833939836692,2375233.633725377,11450334.39467536
42103374730000,20,21,21,1.05,1.0,163.15418643988812,2375439.82783949,11450588.419067916
42103374750000,25,26,26,1.04,1.0,162.54278545670266,2376433.711258003,11450980.013264325
42103374760000,24,24,25,1.0,0.0,165.72822664297038,2375905.850266719,11450806.909237344
42103374770000,22,19,29,0.8636363636363636,-3.0,165.60044759693085,2375090.1046185507,11449603.412666949
42103374780000,26,24,24,0.9230769230769231,-2.0,163.58605762265145,2376177.749744096,11450933.096254196
42103374790000,43,44,45,1.0232558139534884,1.0,344.65050245728696,2379203.4480302315,11444309.178810451
42103374800000,45,46,46,1.0222222222222221,1.0,343.34390026669513,2378808.7224619426,11444035.353574388
42103374810000,8,4,6,0.5,-4.0,164.28989909524748,2390355.8483648826,11447541.539965756
42103374820000,4,4,4,1.0,0.0,164.01318159938717,2365407.3105029324,11422448.523122545
42103374830000,4,4,4,1.0,0.0,163.95610073930263,2365386.5977787157,11422484.93184276
42103374860000,4,4,4,1.0,0.0,163.27954071368615,2391200.8363506347,11447595.253593404
42103374870000,6,4,4,0.6666666666666666,-2.0,163.62299314056318,2390765.6618224364,11447532.946184263
42103374880000,4,4,4,1.0,0.0,163.31140200049725,2390871.592055875,11447685.260652412
42103374890000,4,4,4,1.0,0.0,164.0025945521137,2365374.341845568,11422478.84971698
42103374930000,27,27,37,1.0,0.0,162.11671565957167,2370435.5671549886,11449021.076425586
42103374940000,26,25,28,0.9615384615384616,-1.0,165.23148755077978,2369175.211505999,11449660.262234505
42103374960000,25,23,26,0.92,-2.0,163.39555543528257,2369434.514672877,11449988.640514906
42103375010000,27,26,28,0.9629629629629629,-1.0,165.96177172143143,2369322.525732437,11449328.500595301
42103375020000,28,28,41,1.0,0.0,163.15958674716668,2370269.119416965,11448462.350734195
42103375030000,27,28,41,1.037037037037037,1.0,163.2447613078175,2370217.4358124253,11448635.23928533
42103375040000,28,28,41,1.0,0.0,164.92780493717092,2369826.7460434595,11448471.705290684
42103375050000,30,24,29,0.8,-6.0,164.14216962856486,2370878.267112484,11449446.55139393
42103375060000,30,24,29,0.8,-6.0,163.73731202399026,2370824.9486560905,11449464.084232546
42103375070000,34,34,53,1.0,0.0,163.95301385929025,2371390.028620083,11447959.228729192
42103375080000,32,32,39,1.0,0.0,163.7196755494288,2371305.4783107704,11448960.72947903
42103375090000,32,32,39,1.0,0.0,163.63669555634468,2371348.6350131463,11448954.082250379
42103375100000,31,28,32,0.9032258064516129,-3.0,163.99558143604077,2371182.952829368,11449668.411585085
42103375110000,29,24,29,0.8275862068965517,-5.0,163.46441539707365,2370794.7636976545,11449451.569411315
